"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
11986,46166,"iv intake- farr 9","","carevue","inputevents_cv","Free Form Intake","","",NA
11987,46170,"colloids in angio","","carevue","inputevents_cv","Free Form Intake","","",NA
11988,46173,"CVVHDF KCL","","carevue","inputevents_cv","Free Form Intake","","",NA
11989,46175,"K PHOS 15MM0L","","carevue","inputevents_cv","Free Form Intake","","",NA
11991,46180,"urine out-angio","","carevue","outputevents","","","",NA
11993,46184,"JP Site.","","carevue","outputevents","","","",NA
11994,46185,"PEG to gravity","","carevue","outputevents","","","",NA
11999,46198,"paracentesis.","","carevue","outputevents","","","",NA
12000,46200,"12 resiman ivf","","carevue","inputevents_cv","Free Form Intake","","",NA
12001,46203,"pantoprazole 8mg/hr","","carevue","inputevents_cv","Free Form Intake","","",NA
12002,46206,"OR d5w","","carevue","inputevents_cv","Free Form Intake","","",NA
12005,46216,"D10W with heparin","","carevue","inputevents_cv","Free Form Intake","","",NA
12007,46222,"Plasma pheresis","","carevue","inputevents_cv","Free Form Intake","","",NA
12008,46225,"drainge fr CT site","","carevue","outputevents","","","",NA
12012,46290,"BM33 with BP","","carevue","outputevents","Free Form Intake","","",NA
12013,46292,"CRRT Irrigation","","carevue","inputevents_cv","Free Form Intake","","",NA
12014,46295,"PLEURAL FLUID (OR)","","carevue","outputevents","","","",NA
12015,46298,"Enfacare 26","","carevue","inputevents_cv","Free Form Intake","","",NA
12020,46311,"crrt irrigation","","carevue","inputevents_cv","Free Form Intake","","",NA
12022,46316,"Pe 30 ng","","carevue","inputevents_cv","Free Form Intake","","",NA
12023,46319,"7 feldberg  iv","","carevue","inputevents_cv","Free Form Intake","","",NA
12024,46322,"Bicarb Drip","","carevue","inputevents_cv","Free Form Intake","","",NA
12029,46335,"repogle drainage out","","carevue","outputevents","","","",NA
12031,46341,"Enf28 w/polycose","","carevue","inputevents_cv","Free Form Intake","","",NA
12033,46347,"BM26 with enfamil p.","","carevue","outputevents","Free Form Intake","","",NA
12034,46351,"E28 2cals corn oil","","carevue","inputevents_cv","Free Form Intake","","",NA
12035,46354,"phenytoin","","carevue","inputevents_cv","Free Form Intake","","",NA
12037,46359,"NS in angio","","carevue","inputevents_cv","Free Form Intake","","",NA
12041,46369,"vac cannister","","carevue","inputevents_cv","","","",NA
12043,46373,"JP #2 Medial","","carevue","outputevents","","","",NA
12048,46385,"Enf 28 2mct","","carevue","inputevents_cv","Free Form Intake","","",NA
12050,46392,"NA Acetate/H2O","","carevue","inputevents_cv","Free Form Intake","","",NA
12052,46397,"Neosure 22","","carevue","inputevents_cv","Free Form Intake","","",NA
12054,46401,"PEG gracity","","carevue","outputevents","","","",NA
12055,46403,"BM NG","","carevue","outputevents","Free Form Intake","","",NA
12056,46406,"ed crystalloids","","carevue","inputevents_cv","Free Form Intake","","",NA
12058,46411,"Nutramigin 26 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
12060,46417,"citrate","","carevue","inputevents_cv","Free Form Intake","","",NA
12062,46423,"ed foley","","carevue","inputevents_cv","","","",NA
12064,46427,"N/S + VINCRISTINE","","carevue","inputevents_cv","Free Form Intake","","",NA
12065,45132,"SODIUM PHOS IN NS","","carevue","inputevents_cv","Free Form Intake","","",NA
12067,45142,"today at falmouth","","carevue","outputevents","","","",NA
12068,45144,"pd fluid out","","carevue","outputevents","","","",NA
12069,45146,"intake from vicu","","carevue","inputevents_cv","Free Form Intake","","",NA
12070,45149,"phresis intake","","carevue","inputevents_cv","Free Form Intake","","",NA
12072,45155,"ns cc/cc replacement","","carevue","inputevents_cv","Free Form Intake","","",NA
12073,45159,"ER IV NS","","carevue","inputevents_cv","Free Form Intake","","",NA
12074,45161,"D5W & 3 AMP BICARB","","carevue","inputevents_cv","Free Form Intake","","",NA
12077,45171,"FLOOR INTAKE IV","","carevue","inputevents_cv","Free Form Intake","","",NA
12079,45177,"Nepro 3/4 w/Bene 75g","","carevue","inputevents_cv","Free Form Intake","","",NA
12080,45180,"ct gent gtt","","carevue","inputevents_cv","Free Form Intake","","",NA
12085,45192,"pericard drain asp","","carevue","outputevents","","","",NA
12086,45194,"GTUBE","","carevue","outputevents","","","",NA
12089,45201,"ABDOMINAL SECRETIONS","","carevue","inputevents_cv","","","",NA
12090,45203,"Gent chest irrigant","","carevue","inputevents_cv","Free Form Intake","","",NA
12091,45207,"dye first cath","","carevue","inputevents_cv","Free Form Intake","","",NA
12092,45210,"pleural effussion","","carevue","outputevents","","","",NA
12096,45221,"paracentesis/OR","","carevue","outputevents","","","",NA
12099,45227,"l chest tube #3","","carevue","outputevents","","","",NA
12100,45228,"GI unit Intake","","carevue","inputevents_cv","Free Form Intake","","",NA
12105,45244,"PO Fluids","","carevue","inputevents_cv","Free Form Intake","","",NA
12108,45253,"ER COLLOIDS","","carevue","inputevents_cv","Free Form Intake","","",NA
12111,45260,"HIP WOUND OUT","","carevue","outputevents","","","",NA
12114,45321,"LR w/50meqNAacetate","","carevue","inputevents_cv","Free Form Intake","","",NA
12117,45330,"Neosure30","","carevue","inputevents_cv","Free Form Intake","","",NA
12120,45337,"ileostomy output","","carevue","outputevents","","","",NA
12122,45343,"Nutren Pulmonary FS","","carevue","inputevents_cv","Free Form Intake","","",NA
12125,45352,"CA GLUC for CVVH","","carevue","inputevents_cv","Free Form Intake","","",NA
12126,45355,"OR Plasyalyte","","carevue","inputevents_cv","Free Form Intake","","",NA
12127,45358,"d5ns with 40 meqkcl","","carevue","inputevents_cv","Free Form Intake","","",NA
12131,45371,"D10W+2meq NaAcetate","","carevue","inputevents_cv","Free Form Intake","","",NA
12132,45375,"golytely prep","","carevue","inputevents_cv","Free Form Intake","","",NA
12133,45377,"PACU IN","","carevue","inputevents_cv","Free Form Intake","","",NA
12136,45386,"Similac 26","","carevue","inputevents_cv","Free Form Intake","","",NA
12137,45389,"3/4st nepro/benefibr","","carevue","inputevents_cv","Free Form Intake","","",NA
12138,45392,"SSC 28","","carevue","inputevents_cv","Free Form Intake","","",NA
12141,45400,"SSC30 PO","","carevue","inputevents_cv","Free Form Intake","","",NA
12142,45403,"albumin","","carevue","inputevents_cv","Free Form Intake","","",NA
12143,45405,"chest tube irrigant","","carevue","outputevents","Free Form Intake","","",NA
12144,45409,"SC32 w/BP","","carevue","inputevents_cv","Free Form Intake","","",NA
12145,45411,"PACU Out","","carevue","outputevents","","","",NA
12146,45413,"Angiography Output","","carevue","outputevents","","","",NA
12147,45415,"ED Urine OUT","","carevue","outputevents","","","",NA
12148,45416,"Cath Lab EBL","","carevue","inputevents_cv","","","",NA
12150,45420,"ORAL DRAINAGE","","carevue","outputevents","","","",NA
12151,45421,"old JP sites","","carevue","outputevents","","","",NA
12152,45423,"VAC LEFT GROIN","","carevue","inputevents_cv","","","",NA
12153,45425,"chest vac","","carevue","inputevents_cv","","","",NA
12154,45426,"PD 1.5% Dextrose","","carevue","inputevents_cv","Free Form Intake","","",NA
12155,45430,"potassium Chl 40meq","","carevue","inputevents_cv","Free Form Intake","","",NA
12156,45433,"SC 26cal pg","","carevue","inputevents_cv","Free Form Intake","","",NA
12159,45442,"SC32 benoprotein","","carevue","inputevents_cv","Free Form Intake","","",NA
12160,45445,"SC26 po","","carevue","inputevents_cv","Free Form Intake","","",NA
12161,45447,"SSC28 ng","","carevue","inputevents_cv","Free Form Intake","","",NA
12163,45453,"Nutramigen 26 PO","","carevue","inputevents_cv","Free Form Intake","","",NA
12165,45512,"Gastric lavage","","carevue","outputevents","Free Form Intake","","",NA
12166,45515,"Replete with fiber","","carevue","inputevents_cv","Free Form Intake","","",NA
12168,45522,"SC 30 liq NG","","carevue","inputevents_cv","Free Form Intake","","",NA
12173,45536,"BM26(4 neosure 2 MCT","","carevue","outputevents","Free Form Intake","","",NA
12175,45541,"Replete w/Fiber TF","","carevue","inputevents_cv","Free Form Intake","","",NA
12182,45565,"FARR 10 intake","","carevue","inputevents_cv","Free Form Intake","","",NA
12184,45571,"SSC30 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
12185,45574,"Distal 18","","carevue","inputevents_cv","","","",NA
12187,45577,"Proximal 14","","carevue","inputevents_cv","","","",NA
12190,45584,"NA Bicarb","","carevue","inputevents_cv","Free Form Intake","","",NA
12191,45587,"replete w/fiber 3/4","","carevue","inputevents_cv","Free Form Intake","","",NA
12192,45590,"Drain #3 and wound","","carevue","outputevents","","","",NA
12195,45599,"SC26 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
12198,45608,"Neosure 22 cal po","","carevue","inputevents_cv","Free Form Intake","","",NA
12204,45628,"consent","","carevue","inputevents_cv","Free Form Intake","","",NA
12205,45630,"#11 vent cap/#14 sx","","carevue","inputevents_cv","","","",NA
12206,45633,"NS Kphos 15mmol","","carevue","inputevents_cv","Free Form Intake","","",NA
12211,45700,"REPLETE/FIBER TFEED","","carevue","inputevents_cv","Free Form Intake","","",NA
12212,45703,"RLQ pouch","","carevue","outputevents","","","",NA
12217,45715,"paracentesis: 2020ml","","carevue","outputevents","","","",NA
12218,45717,"Sp Care 28 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
12219,45720,"SC 26 po","","carevue","inputevents_cv","Free Form Intake","","",NA
12223,45731,"SSC 30 po","","carevue","inputevents_cv","Free Form Intake","","",NA
12225,45736,"Sodium phos 15mmol","","carevue","inputevents_cv","Free Form Intake","","",NA
12226,45739,"R plueral tap","","carevue","outputevents","","","",NA
12228,45743,"Nestle Good Start","","carevue","inputevents_cv","Free Form Intake","","",NA
12234,45761,"TPN D6.5","","carevue","inputevents_cv","Free Form Intake","","",NA
12235,45763,"BM24 w/neosure PO","","carevue","outputevents","Free Form Intake","","",NA
12236,45767,"SODIUM PO4","","carevue","inputevents_cv","Free Form Intake","","",NA
12237,45769,"SC26+BP, PO","","carevue","inputevents_cv","Free Form Intake","","",NA
12239,45775,"1/2 ST REPLETE/FIBER","","carevue","inputevents_cv","Free Form Intake","","",NA
12243,45788,"jp #1","","carevue","outputevents","","","",NA
12244,45789,"jp #2","","carevue","outputevents","","","",NA
12246,45792,"paracentesis bag","","carevue","outputevents","","","",NA
12247,70001,"","","hospital","microbiologyevents","SPECIMEN","","",NA
12248,70002,"THROAT FOR STREP","","hospital","microbiologyevents","SPECIMEN","","",NA
12251,70005,"ASPIRATE","","hospital","microbiologyevents","SPECIMEN","","",NA
12253,70007,"BLOOD BAG FLUID","","hospital","microbiologyevents","SPECIMEN","","",NA
12254,70008,"BRONCHIAL BRUSH - PROTECTED","","hospital","microbiologyevents","SPECIMEN","","",NA
12256,70010,"BIOPSY","","hospital","microbiologyevents","SPECIMEN","","",NA
12258,70012,"BLOOD CULTURE","","hospital","microbiologyevents","SPECIMEN","","",NA
12261,70015,"BLOOD","","hospital","microbiologyevents","SPECIMEN","","",NA
12262,70016,"BLOOD CULTURE (POST-MORTEM)","","hospital","microbiologyevents","SPECIMEN","","",NA
12263,70017,"SEROLOGY/BLOOD","","hospital","microbiologyevents","SPECIMEN","","",NA
12264,70018,"BONE MARROW","","hospital","microbiologyevents","SPECIMEN","","",NA
12266,70020,"BRONCHIAL BRUSH","","hospital","microbiologyevents","SPECIMEN","","",NA
12267,70021,"BRONCHOALVEOLAR LAVAGE","","hospital","microbiologyevents","SPECIMEN","","",NA
12268,70022,"BRONCHIAL WASHINGS","","hospital","microbiologyevents","SPECIMEN","","",NA
12269,70023,"CATHETER TIP-IV","","hospital","microbiologyevents","SPECIMEN","","",NA
12270,70024,"VIRAL CULTURE: R/O CYTOMEGALOVIRUS","","hospital","microbiologyevents","SPECIMEN","","",NA
12271,70025,"CRE Screen","","hospital","microbiologyevents","SPECIMEN","","",NA
12272,70026,"CSF;SPINAL FLUID","","hospital","microbiologyevents","SPECIMEN","","",NA
12273,70027,"CORNEAL EYE SCRAPINGS","","hospital","microbiologyevents","SPECIMEN","","",NA
12275,70029,"DIALYSIS FLUID","","hospital","microbiologyevents","SPECIMEN","","",NA
12276,70030,"DIRECT ANTIGEN TEST FOR VARICELLA-ZOSTER VIRUS","","hospital","microbiologyevents","SPECIMEN","","",NA
12277,70031,"EAR","","hospital","microbiologyevents","SPECIMEN","","",NA
12279,70033,"EYE","","hospital","microbiologyevents","SPECIMEN","","",NA
12280,70034,"FOREIGN BODY","","hospital","microbiologyevents","SPECIMEN","","",NA
12281,70035,"FLUID,OTHER","","hospital","microbiologyevents","SPECIMEN","","",NA
12284,70038,"FECAL SWAB","","hospital","microbiologyevents","SPECIMEN","","",NA
12285,70039,"GASTRIC ASPIRATE","","hospital","microbiologyevents","SPECIMEN","","",NA
12287,70041,"VIRAL CULTURE:R/O HERPES SIMPLEX VIRUS","","hospital","microbiologyevents","SPECIMEN","","",NA
12289,70043,"Influenza A/B by DFA - Bronch Lavage","","hospital","microbiologyevents","SPECIMEN","","",NA
12290,70044,"Influenza A/B by DFA - Bronch Wash","","hospital","microbiologyevents","SPECIMEN","","",NA
12291,70045,"Immunology (CMV)","","hospital","microbiologyevents","SPECIMEN","","",NA
12293,70047,"JOINT FLUID","","hospital","microbiologyevents","SPECIMEN","","",NA
12296,70050,"NOSE","","hospital","microbiologyevents","SPECIMEN","","",NA
12297,70051,"FLUID,OTHER","","hospital","microbiologyevents","SPECIMEN","","",NA
12300,70054,"PLEURAL FLUID","","hospital","microbiologyevents","SPECIMEN","","",NA
12301,70055,"POSTMORTEM CULTURE","","hospital","microbiologyevents","SPECIMEN","","",NA
12302,70056,"RECTAL - R/O GC","","hospital","microbiologyevents","SPECIMEN","","",NA
12303,70057,"Rapid Respiratory Viral Screen & Culture","","hospital","microbiologyevents","SPECIMEN","","",NA
12304,70058,"RAPID RESPIRATORY VIRAL ANTIGEN TEST","","hospital","microbiologyevents","SPECIMEN","","",NA
12305,70059,"Staph aureus Screen","","hospital","microbiologyevents","SPECIMEN","","",NA
12306,70060,"Stem Cell - Blood Culture","","hospital","microbiologyevents","SPECIMEN","","",NA
12308,70062,"SPUTUM","","hospital","microbiologyevents","SPECIMEN","","",NA
12310,70064,"STOOL","","hospital","microbiologyevents","SPECIMEN","","",NA
12312,70066,"STOOL (RECEIVED IN TRANSPORT SYSTEM)","","hospital","microbiologyevents","SPECIMEN","","",NA
12313,70067,"SWAB","","hospital","microbiologyevents","SPECIMEN","","",NA
12314,70068,"SWAB","","hospital","microbiologyevents","SPECIMEN","","",NA
12315,70069,"SWAB","","hospital","microbiologyevents","SPECIMEN","","",NA
12318,70072,"TRACHEAL ASPIRATE","","hospital","microbiologyevents","SPECIMEN","","",NA
12319,70073,"TISSUE","","hospital","microbiologyevents","SPECIMEN","","",NA
12321,70075,"THROAT CULTURE","","hospital","microbiologyevents","SPECIMEN","","",NA
12323,70077,"URINE","","hospital","microbiologyevents","SPECIMEN","","",NA
12324,70078,"URINE,PROSTATIC MASSAGE","","hospital","microbiologyevents","SPECIMEN","","",NA
12325,70079,"URINE","","hospital","microbiologyevents","SPECIMEN","","",NA
12328,70082,"URINE,SUPRAPUBIC ASPIRATE","","hospital","microbiologyevents","SPECIMEN","","",NA
12329,70083,"VARICELLA-ZOSTER CULTURE","","hospital","microbiologyevents","SPECIMEN","","",NA
12330,70084,"SWAB","","hospital","microbiologyevents","SPECIMEN","","",NA
12331,70085,"WORM","","hospital","microbiologyevents","SPECIMEN","","",NA
12332,70086,"XXX","","hospital","microbiologyevents","SPECIMEN","","",NA
12333,70087,"Blood (CMV AB)","","hospital","microbiologyevents","SPECIMEN","","",NA
12335,70089,"Blood (Malaria)","","hospital","microbiologyevents","SPECIMEN","","",NA
12336,70090,"Mini-BAL","","hospital","microbiologyevents","SPECIMEN","","",NA
12337,70091,"MRSA SCREEN","","hospital","microbiologyevents","SPECIMEN","","",NA
12338,70092,"SWAB, R/O GC","","hospital","microbiologyevents","SPECIMEN","","",NA
12340,80001,"","","hospital","microbiologyevents","ORGANISM","","",NA
12343,80004,"KLEBSIELLA PNEUMONIAE","","hospital","microbiologyevents","ORGANISM","","",NA
12345,80006,"KLEBSIELLA OZAENAE","","hospital","microbiologyevents","ORGANISM","","",NA
12346,80007,"ENTEROBACTER AEROGENES","","hospital","microbiologyevents","ORGANISM","","",NA
12347,80008,"ENTEROBACTER CLOACAE","","hospital","microbiologyevents","ORGANISM","","",NA
