"row_id","cgid","label","description"
7049,21300,"SRT",""
7050,21301,"Res","Resident/Fellow/PA/NP"
7052,21303,"CM","Case Manager"
7053,21304,"RN","RN"
7055,21306,"Res","Resident/Fellow/PA/NP"
7057,21308,"RN","RN"
7058,21309,"CM","Case Manager"
7059,21310,"CM","Case Manager"
7060,21311,"Admin","Administrator"
7061,21312,"Res","Resident/Fellow/PA/NP"
7063,21314,"Rehab","Rehabilitation"
7065,21316,"Rehab","Rehabilitation"
7067,21318,"RN","RN"
7068,21319,"MS","Respiratory"
7069,21320,"Res","Resident/Fellow/PA/NP"
7071,21322,"RT","Respiratory"
7072,21323,"RN",""
7076,21327,"RN","RN"
7078,21329,"ISSupp",""
7079,21330,"RO","Read Only"
7080,21331,"MD",""
7081,21332,"ISOPS","Administrator"
7082,21333,"RO","Read Only"
7084,21335,"RN","RN"
7086,21337,"RO","Read Only"
7087,21338,"RO","Read Only"
7088,21339,"MD","Read Only"
7089,21340,"Res","Resident/Fellow/PA/NP"
7090,21341,"RN","RN"
7092,21343,"RO","Read Only"
7093,21344,"MD",""
7096,21347,"PCT",""
7097,21348,"RO","Read Only"
7098,21349,"MD",""
7099,21350,NA,"PCT/NA"
7100,21351,"MD",""
7102,21353,"RO","Read Only"
7103,21354,"MDs","Resident/Fellow/PA/NP"
7104,21355,"RRT","Read Only"
7105,21356,"RO","Read Only"
7106,21357,"RO","Read Only"
7107,21358,"Res","Resident/Fellow/PA/NP"
7108,21359,"SW","Social Worker"
7110,21361,"PCT","PCT/NA"
7113,21364,"MD",""
7114,21365,"Res","Resident/Fellow/PA/NP"
7117,21368,"MD","Read Only"
7118,21369,"Rehab","Rehabilitation"
7119,21370,"Intern","Resident/Fellow/PA/NP"
7121,21372,"Res","Resident/Fellow/PA/NP"
7122,21373,"RD","Dietitian"
7123,21374,"Res","Resident/Fellow/PA/NP"
7125,21376,"Res","Resident/Fellow/PA/NP"
7127,21378,"RO","Read Only"
7128,21379,"RPH","Pharmacist"
7129,21380,"RD","Dietitian"
7130,21381,"MD",""
7131,21382,"SW","Social Worker"
7132,21383,"Res","Resident/Fellow/PA/NP"
7134,21385,"RO","Read Only"
7135,21386,"RN","RN"
7136,21387,"Res","Resident/Fellow/PA/NP"
7137,21388,"Res","Resident/Fellow/PA/NP"
7138,21389,"Res","Resident/Fellow/PA/NP"
7139,21390,"Res","Resident/Fellow/PA/NP"
7140,21391,"MD",""
7141,21392,"Res","Resident/Fellow/PA/NP"
7143,21394,"RO","Read Only"
7145,21396,"MD",""
7146,21397,"Res","Resident/Fellow/PA/NP"
7147,21398,"Res","Resident/Fellow/PA/NP"
7148,21399,"RN","RN"
7149,21400,"RO","Read Only"
7150,21401,"MedSt",""
7152,21403,"RO","Read Only"
7154,21405,"Res","Resident/Fellow/PA/NP"
7155,21406,"RD","Dietitian"
7156,21407,"RO","Read Only"
7157,21408,"RO","Read Only"
7158,21409,"RO","Read Only"
7159,21410,"RO","Read Only"
7161,21412,"MS","Resident/Fellow/PA/NP"
7162,21413,"RD","Dietitian"
7163,21414,"RO","Read Only"
7164,21415,"Res","Resident/Fellow/PA/NP"
7168,21419,"PC","Pastoral Care"
7169,21420,"MD",""
7170,21421,"UA","UCO"
7174,21425,"MD",""
7175,21426,"MDs",""
7176,21427,"MD","Read Only"
7178,21429,"RO","Read Only"
7179,21430,"RO","Read Only"
7180,21431,"Res","Resident/Fellow/PA/NP"
7183,21434,"Res","Resident/Fellow/PA/NP"
7184,21435,"RN","RN"
7186,21437,"PCT","PCT/NA"
7187,21438,"MD",""
7188,21439,"MDs",""
7189,21440,"RO","Read Only"
7190,21441,"MD","Resident/Fellow/PA/NP"
7191,21442,"Res","Resident/Fellow/PA/NP"
7193,21444,"RPH","Read Only"
7194,21445,"RO","Read Only"
7195,21446,"RO","Read Only"
7196,21447,"MDs","Resident/Fellow/PA/NP"
7198,21449,"RO","Read Only"
7199,21450,"Res","Resident/Fellow/PA/NP"
7200,21451,"RPH",""
7201,21452,"RN","RN"
7202,21453,"RO","Read Only"
7203,21454,"RO","Read Only"
7204,21455,"MD",""
7205,21456,"RN",""
7206,21457,"Rehab","Rehabilitation"
7208,21459,"RN","RN"
7209,21460,"Res","Resident/Fellow/PA/NP"
7210,21461,"RO","Read Only"
7211,21462,"CM","Case Manager"
7213,21464,"RPH","Pharmacist"
7215,21466,"Res","Resident/Fellow/PA/NP"
7216,21467,"Res","Resident/Fellow/PA/NP"
7217,21468,"Res","Resident/Fellow/PA/NP"
7219,21470,"STD",""
7221,21472,"RN","RN"
7222,21473,"RN","RN"
7223,21474,"Res","Resident/Fellow/PA/NP"
7224,21475,"Rehab","Rehabilitation"
7225,21476,"RN","RN"
7227,21478,"Res","Resident/Fellow/PA/NP"
7228,21479,"RO","Read Only"
7230,21481,"Res","Resident/Fellow/PA/NP"
7231,21482,"Res","Resident/Fellow/PA/NP"
7232,21483,"RO","Read Only"
7233,21484,"Res","Resident/Fellow/PA/NP"
7234,21485,"MDs","Read Only"
7235,21486,"Res","Resident/Fellow/PA/NP"
7237,21488,"RT","Respiratory"
7238,21489,"RO","Read Only"
7240,21491,"MD","Attending"
7241,21492,"RN","RN"
7243,21494,"Res","Resident/Fellow/PA/NP"
7244,21495,"Res","Resident/Fellow/PA/NP"
7245,21496,"Res","Resident/Fellow/PA/NP"
7246,21497,"Rehab","Rehabilitation"
7248,21499,"RN","RN"
7249,21500,"RO","Read Only"
7250,21501,"Res","Resident/Fellow/PA/NP"
7252,21503,"Res","Resident/Fellow/PA/NP"
7253,21504,"SW","Social Worker"
7254,21505,"CM","Case Manager"
7255,21506,"RPH","Pharmacist"
7256,21507,"Res","Resident/Fellow/PA/NP"
7258,21509,"md",""
7259,21510,"md",""
7260,21511,"RO","Read Only"
7263,21514,"Rehab","Rehabilitation"
7265,21516,"",""
7267,21518,"",""
7268,21519,"",""
7269,21520,"",""
7270,21521,"RN","RN"
7271,21522,"CRT",""
7272,21523,"",""
7273,21524,"IMD","IMD"
7275,21526,"md",""
7276,21527,"md",""
7278,21529,"nnp",""
7279,21530,"",""
7280,21531,"md",""
7281,21532,"",""
7282,21533,"MDS",""
7284,21535,"MD",""
7285,21536,"MDs","Resident/Fellow/PA/NP"
7288,21539,"MedSt",""
7289,21540,"CO-Op",""
7291,21542,"",""
7292,21543,"RO","Read Only"
7294,21545,"MS","RN"
7295,21546,"MDs",""
7296,21547,"Res","Resident/Fellow/PA/NP"
7297,21548,"DO","Read Only"
7298,21549,"",""
7299,21550,"RN",""
7300,21551,"Res","Resident/Fellow/PA/NP"
7301,21552,"",""
7302,21553,"",""
7303,21554,"",""
7305,21556,"cda",""
7306,21557,"",""
7308,21559,"RO","Read Only"
7309,21560,"",""
7310,21561,"Res","Resident/Fellow/PA/NP"
7311,21562,"rrt",""
7315,21566,"MD",""
7316,21567,"Res","Resident/Fellow/PA/NP"
7317,21568,"Rehab","Rehabilitation"
7318,21569,"MDs",""
6197,20200,"MD",""
6200,20203,"Res","Resident/Fellow/PA/NP"
6201,20204,"MD",""
6202,20205,"MedSt",""
6203,20206,"Res","Resident/Fellow/PA/NP"
6204,20207,"Res","Resident/Fellow/PA/NP"
6205,20208,"Rehab","Rehabilitation"
6206,20209,"MD","Resident/Fellow/PA/NP"
6207,20210,"RO","Read Only"
6208,20211,"RRT",""
6210,20213,"MSV",""
6211,20214,"RN","RN"
6212,20215,"Res","Resident/Fellow/PA/NP"
6213,20216,"RO","Read Only"
6214,20217,"MD",""
6215,20218,"RN","RN"
6218,20221,"RN",""
6219,20222,"RO","Read Only"
6221,20224,"CoWker",""
6222,20225,"RO","Read Only"
6225,20228,"MD",""
6226,20229,"MD",""
6228,20231,"RO","Read Only"
6229,20232,"PCA",""
6230,20233,"STD",""
6232,20235,"MSIV",""
6233,20236,"MD",""
6234,20237,"MD",""
6235,20238,"RO","Read Only"
6236,20239,"RD","Dietitian"
6237,20240,"RRT",""
6239,20242,"St",""
6240,20243,"RO","Read Only"
6241,20244,"RRT",""
6242,20245,"RO","Read Only"
6243,20246,"Res","Resident/Fellow/PA/NP"
6244,20247,"MD",""
6249,20252,"MD",""
6250,20253,"MD",""
6251,20254,"RO","Read Only"
6252,20255,"Rehab","Rehabilitation"
6253,20256,"RN",""
6257,20260,"RO","Read Only"
6259,20262,"RN",""
6260,20263,"RO","Read Only"
6261,20264,"RN",""
6264,20267,"RO","Read Only"
6265,20268,"MS","Read Only"
6267,20270,"Res","Resident/Fellow/PA/NP"
6268,20271,"MS",""
6269,20272,"MD","Resident/Fellow/PA/NP"
6271,20274,"MD",""
6272,20275,"MD",""
6273,20276,"Rehab","Rehabilitation"
6274,20277,"PCT","PCT/NA"
6275,20278,"UCO","UCO"
6277,20280,"PCT","PCT/NA"
6278,20281,"MD",""
6279,20282,"RN",""
6280,20283,"MD",""
6281,20284,"PCT","PCT/NA"
6282,20285,"MD",""
6283,20286,"RO","Read Only"
6284,20287,"RO","Read Only"
6287,20290,"RRT","Respiratory"
6288,20291,"MD",""
6289,20292,"PCA",""
6292,20295,"RN",""
6293,20296,"RN",""
6294,20297,"RN",""
6295,20298,"RO","Read Only"
6296,20299,"RN",""
6298,20301,"MDs","Resident/Fellow/PA/NP"
6299,20302,"MD",""
6300,20303,"MD",""
6301,20304,"RN","RN"
6302,20305,"MDs",""
6303,20306,"RPH","Pharmacist"
6304,20307,"RO","Read Only"
