"row_id","icd9_code","short_title","long_title"
9914,"E9464","Adv eff hair/scalp prep","Keratolytics, keratoplastics, other hair treatment drugs and preparations causing adverse effects in therapeutic use"
9917,"E9467","Adv eff topic dental drg","Dental drugs topically applied causing adverse effects in therapeutic use"
9918,"E9468","Adv eff skin agent NEC","Other agents primarily affecting skin and mucous membrane causing adverse effects in therapeutic use"
9922,"E9472","Adv eff antidotes NEC","Antidotes and chelating agents, not elsewhere classified, causing adverse effects in therapeutic use"
9923,"E9473","Adv eff alcohol deter","Alcohol deterrents causing adverse effects in therapeutic use"
9926,"E9479","Adv eff medicinal NOS","Unspecified drug or medicinal substance causing adverse effects in therapeutic use"
9927,"E9480","Adv eff bcg vaccine","Bcg vaccine causing adverse effects in therapeutic use"
9929,"E9482","Adv eff cholera vaccine","Cholera vaccine causing adverse effects in therapeutic use"
9932,"E9485","Adv eff diphther vaccine","Diphtheria vaccine causing adverse effects in therapeutic use"
9933,"E9486","Adv eff pertussis vaccin","Pertussis vaccine, including combinations with a pertussis component, causing adverse effects in therapeutic use"
9937,"E9491","Adv eff rabies vaccine","Rabies vaccine causing adverse effects in therapeutic use"
9938,"E9492","Adv eff typhus vaccine","Typhus vaccine causing adverse effects in therapeutic use"
9939,"E9493","Adv eff yellow fever vac","Yellow fever vaccine causing adverse effects in therapeutic use"
9940,"E9494","Adv eff measles vaccine","Measles vaccine causing adverse effects in therapeutic use"
9942,"E9496","Adv eff viral vacc NEC","Other and unspecified viral and rickettsial vaccines causing adverse effects in therapeutic use"
9943,"E9497","Adv eff mixed viral-bact","Mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use"
9944,"E9499","Adv eff biologic NEC/NOS","Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use"
9945,"E9500","Poison-analgesics","Suicide and self-inflicted poisoning by analgesics, antipyretics, and antirheumatics"
9946,"E9501","Poison-barbiturates","Suicide and self-inflicted poisoning by barbiturates"
9947,"E9502","Poison-sedat/hypnotic","Suicide and self-inflicted poisoning by other sedatives and hypnotics"
9948,"E9503","Poison-psychotropic agt","Suicide and self-inflicted poisoning by tranquilizers and other psychotropic agents"
9954,"73083","Bone infect NEC-forearm","Other infections involving bone in diseases classified elsewhere, forearm"
9955,"73084","Bone infect NEC-hand","Other infections involving bone in diseases classified elsewhere, hand"
9956,"73085","Bone infect NEC-pelvis","Other infections involving bone in diseases classified elsewhere, pelvic region and thigh"
9957,"73086","Bone infect NEC-l/leg","Other infections involving bone in diseases classified elsewhere, lower leg"
9959,"73088","Bone infect NEC-oth site","Other infections involving bone in diseases classified elsewhere, other specified sites"
9961,"73090","Bone infec NOS-unsp site","Unspecified infection of bone, site unspecified"
9962,"73091","Bone infect NOS-shlder","Unspecified infection of bone, shoulder region"
9963,"73092","Bone infect NOS-up/arm","Unspecified infection of bone, upper arm"
9965,"73094","Bone infect NOS-hand","Unspecified infection of bone, hand"
9966,"73095","Bone infect NOS-pelvis","Unspecified infection of bone, pelvic region and thigh"
9967,"73096","Bone infect NOS-l/leg","Unspecified infection of bone, lower leg"
9970,"73099","Bone infect NOS-mult","Unspecified infection of bone, multiple sites"
9971,"7310","Osteitis deformans NOS","Osteitis deformans without mention of bone tumor"
9974,"7313","Major osseous defects","Major osseous defects"
9975,"7318","Bone involv in oth dis","Other bone involvement in diseases classified elsewhere"
9976,"7320","Juv osteochondros spine","Juvenile osteochondrosis of spine"
9978,"7322","Femoral epiphysiolysis","Nontraumatic slipped upper femoral epiphysis"
9979,"7323","Juv osteochondrosis arm","Juvenile osteochondrosis of upper extremity"
9980,"7324","Juv osteochondrosis leg","Juvenile osteochondrosis of lower extremity, excluding foot"
9984,"7328","Osteochondropathy NEC","Other specified forms of osteochondropathy"
9985,"7329","Osteochondropathy NOS","Unspecified osteochondropathy"
9986,"73300","Osteoporosis NOS","Osteoporosis, unspecified"
9987,"73301","Senile osteoporosis","Senile osteoporosis"
9988,"73302","Idiopathic osteoporosis","Idiopathic osteoporosis"
9989,"73303","Disuse osteoporosis","Disuse osteoporosis"
9990,"73309","Osteoporosis NEC","Other osteoporosis"
9992,"73311","Path fx humerus","Pathologic fracture of humerus"
9993,"73312","Path fx dstl radius ulna","Pathologic fracture of distal radius and ulna"
9994,"73313","Path fx vertebrae","Pathologic fracture of vertebrae"
9998,"73319","Path fx oth specif site","Pathologic fracture of other specified site"
9999,"73320","Cyst of bone NOS","Cyst of bone (localized), unspecified"
10000,"73321","Solitary bone cyst","Solitary bone cyst"
10001,"73322","Aneurysmal bone cyst","Aneurysmal bone cyst"
10002,"73329","Bone cyst NEC","Other bone cyst"
10004,"73340","Asept necrosis bone NOS","Aseptic necrosis of bone, site unspecified"
10005,"73341","Aseptic necrosis humerus","Aseptic necrosis of head of humerus"
10006,"73342","Aseptic necrosis femur","Aseptic necrosis of head and neck of femur"
10007,"73343","Asept necro femur condyl","Aseptic necrosis of medial femoral condyle"
10009,"73345","Aseptic necrosis of jaw","Aseptic necrosis of bone, jaw"
10010,"73349","Asept necrosis bone NEC","Aseptic necrosis of bone, other"
10011,"7335","Osteitis condensans","Osteitis condensans"
10014,"73381","Malunion of fracture","Malunion of fracture"
10015,"73382","Nonunion of fracture","Nonunion of fracture"
10017,"73391","Arrest of bone growth","Arrest of bone development or growth"
10018,"73392","Chondromalacia","Chondromalacia"
10019,"7903","Excess blood-alcohol lev","Excessive blood level of alcohol"
10020,"7904","Elev transaminase/ldh","Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
10021,"7905","Abn serum enzy level NEC","Other nonspecific abnormal serum enzyme levels"
10023,"7907","Bacteremia","Bacteremia"
10027,"79093","Elvtd prstate spcf antgn","Elevated prostate specific antigen [PSA]"
10028,"79094","Euthyroid sick syndrome","Euthyroid sick syndrome"
10029,"79095","Elev C-reactive protein","Elevated C-reactive protein (CRP)"
10030,"79099","Oth nspcf finding blood","Other nonspecific findings on examination of blood"
10031,"7910","Proteinuria","Proteinuria"
10032,"7911","Chyluria","Chyluria"
10033,"7912","Hemoglobinuria","Hemoglobinuria"
10035,"7914","Biliuria","Biliuria"
10036,"7915","Glycosuria","Glycosuria"
10037,"7916","Acetonuria","Acetonuria"
10039,"7919","Abn urine findings NEC","Other nonspecific findings on examination of urine"
10042,"7922","Abn findings-semen","Nonspecific abnormal findings in semen"
10043,"7923","Abn find-amniotic fluid","Nonspecific abnormal findings in amniotic fluid"
10044,"7924","Abn findings-saliva","Nonspecific abnormal findings in saliva"
10045,"7925","Cloudy dialysis effluent","Cloudy (hemodialysis) (peritoneal) dialysis effluent"
10047,"E8388","Wtrcrft acc NEC-pers NEC","Other and unspecified water transport accident injuring other specified person"
10050,"E8401","Tk off/land-milit craft","Accident to powered aircraft at takeoff or landing injuring occupant of military aircraft, any"
10052,"V1367","Hx-cong malform-digest","Personal history of (corrected) congenital malformations of digestive system"
10053,"V1368","Hx-cong malform-skin,ms","Personal history of (corrected) congenital malformations of integument, limbs, and musculoskeletal systems"
10055,"V137","Hx-perinatal problems","Personal history of perinatal problems"
10057,"V1389","Hx diseases NEC","Personal history of other specified diseases"
10059,"V140","Hx-penicillin allergy","Personal history of allergy to penicillin"
10060,"V141","Hx-antibiot allergy NEC","Personal history of allergy to other antibiotic agent"
10061,"V142","Hx-sulfonamides allergy","Personal history of allergy to sulfonamides"
10063,"V144","Hx-anesthetic allergy","Personal history of allergy to anesthetic agent"
10065,"V146","Hx-analgesic allergy","Personal history of allergy to analgesic agent"
10066,"V147","Hx-vaccine allergy","Personal history of allergy to serum or vaccine"
10067,"V148","Hx-drug allergy NEC","Personal history of allergy to other specified medicinal agents"
10068,"V149","Hx-drug allergy NOS","Personal history of allergy to unspecified medicinal agent"
10071,"V1503","Hx-eggs allergy","Allergy to eggs"
10072,"V1504","Hx-seafood allergy","Allergy to seafood"
10073,"V1505","Hx-other food allergy","Allergy to other foods"
10074,"V1506","Hx-allergy insct/arachnd","Allergy to insects and arachnids"
10076,"V1508","Hx-radiogrphc dye allrgy","Allergy to radiographic dye"
10077,"V1509","Hx-allergy NEC","Other allergy, other than to medicinal agents"
10078,"V151","Hx-major cardiovasc surg","Personal history of surgery to heart and great vessels, presenting hazards to health"
10079,"V1521","Hx in utero proc in preg","Personal history of undergoing in utero procedure during pregnancy"
10081,"V1529","Hx surgery to organs NEC","Personal history of surgery to other organs"
10082,"V153","Hx of irradiation","Personal history of irradiation, presenting hazards to health"
10083,"V1541","Hx of physical abuse","History of physical abuse"
10084,"V1542","Hx of emotional abuse","History of emotional abuse"
10085,"V1549","Psychological trauma NEC","Other psychological trauma"
10087,"V1552","Hx traumatc brain injury","Personal history of traumatic brain injury"
10088,"V1553","Hx retained FB, rem","Personal history of retained foreign body fully removed"
10090,"V156","Hx of poisoning","Personal history of poisoning, presenting hazards to health"
10093,"V1581","Hx of past noncompliance","Personal history of noncompliance with medical treatment, presenting hazards to health"
10094,"V1582","History of tobacco use","Personal history of tobacco use"
10095,"V1583","Hx underimmunizn status","Personal history of underimmunization status"
10096,"V1584","Hx-contct/expos asbestos","Personal history of contact with and (suspected) exposure to asbestos"
10098,"V1586","Hx-contact/exposure lead","Personal history of contact with and (suspected) exposure to lead"
10099,"V1587","Hx of ECMO","History of extracorporeal membrane oxygenation (ECMO)"
10100,"V1588","Personal history of fall","History of fall"
10101,"V1589","Hx-health hazards NEC","Other specified personal history presenting hazards to health"
10102,"V159","Hx-health hazard NOS","Unspecified personal history presenting hazards to health"
10105,"V162","Fam hx-intrathoracic mal","Family history of malignant neoplasm of other respiratory and intrathoracic organs"
10108,"V1641","Fm hx ovary malignancy","Family history of malignant neoplasm of ovary"
10109,"V1642","Fm hx prostate malig","Family history of malignant neoplasm of prostate"
10110,"V1643","Fm hx testis malig","Family history of malignant neoplasm of testis"
10111,"V1649","Fm hx genital malig NEC","Family history of malignant neoplasm of other genital organs"
